pair,2017Q2
"('EIM', 'MMV')",False
"('EIM', 'EVY')",False
"('EIM', 'EVO')",False
"('EIM', 'ETV')",False
"('EIM', 'EXD')",False
"('EIM', 'EXG')",False
"('EIM', 'ETY')",False
"('EIM', 'EHT')",False
"('EIM', 'ENX')",True
"('EIM', 'EIA')",False
"('EIM', 'EVF')",False
"('EIM', 'EOT')",False
"('EIM', 'EVG')",False
"('EIM', 'EOS')",False
"('DD', 'CMI')",False
"('MMI', 'GDOT')",False
"('MET', 'OXY')",False
"('MET', 'TWX')",False
"('CHRS', 'BMRN')",False
"('CDEV', 'OIS')",False
"('SYNA', 'PXLW')",False
"('EXC', 'AVY')",False
"('EXC', 'AIR')",False
"('EQIX', 'DFIN')",False
"('BLCM', 'CMRX')",False
"('BLCM', 'ACAD')",False
"('BLCM', 'HALO')",False
"('FIS', 'BSF')",False
"('FIS', 'FNF')",False
"('SO', 'WFC')",False
"('NOC', 'BBOX')",False
"('PFE', 'KMX')",False
"('FCEL', 'PPL')",False
"('PNW', 'CERN')",False
"('FTR', 'BBBY')",False
"('CEM', 'KMF')",False
"('CEM', 'TYG')",False
"('ESS', 'MMI')",False
"('NWL', 'CL')",False
"('JASN', 'DLHC')",False
"('JASN', 'SUMR')",False
"('JASN', 'TLSRP')",False
"('AHC', 'KMB')",False
"('NE', 'SWN')",False
"('MCHP', 'ROG')",False
"('MMM', 'IBM')",False
"('BJRI', 'TACO')",False
"('CHRW', 'DCI')",False
"('CHRW', 'PII')",False
"('OXY', 'NRG')",False
"('OXY', 'UEC')",False
"('OXY', 'TWO')",False
"('CBI', 'JBL')",False
"('ACN', 'ALLY')",False
"('ACN', 'TGNA')",False
"('IRBT', 'IPG')",False
"('HPP', 'CDOR')",False
"('HYT', 'THG')",False
"('HYT', 'UNM')",False
"('ELY', 'V')",False
"('L', 'CG')",False
"('WAB', 'FSTR')",False
"('AAPL', 'ILMN')",False
"('VKI', 'AT')",False
"('QUMU', 'TDC')",False
"('HXL', 'WBT')",False
"('G', 'RCM')",False
"('WBS', 'IPHS')",False
"('ZGNX', 'EVOK')",False
"('VRS', 'GNK')",False
"('VRS', 'USCR')",False
"('FBHS', 'GOLF')",False
"('FBHS', 'AYI')",False
"('GEN', 'AGN')",False
"('EXC', 'BWXT')",False
"('TROW', 'DFS')",False
"('TROW', 'MANT')",False
"('TROW', 'MAR')",False
"('BMRN', 'HZNP')",False
"('GVA', 'POL')",False
"('DMB', 'DSM')",False
"('DMB', 'LEO')",False
"('DMB', 'DHF')",False
"('IVAC', 'AEIS')",False
"('FLXN', 'AKBA')",False
"('NVRO', 'XENT')",False
"('IGC', 'AMPH')",False
"('CVX', 'WFC')",False
"('COLB', 'POR')",False
"('KEY', 'VOYA')",False
"('PRTA', 'RARE')",False
"('MCK', 'ARCB')",False
"('DAR', 'AEP')",False
"('AMSF', 'IBKC')",False
"('LAUR', 'MO')",False
"('VCRA', 'GTT')",True
"('HBAN', 'BLKB')",False
"('EQR', 'EQC')",False
"('LRN', 'RLJ')",False
"('EXC', 'GLT')",False
"('SCHW', 'AMGN')",False
"('HCOM', 'PARR')",True
"('MTD', 'ROSE')",False
"('GLW', 'GRA')",False
"('GLYC', 'RARX')",False
"('HST', 'IRM')",False
"('HST', 'VTR')",False
"('GWR', 'ACCO')",False
"('SLAB', 'QTNA')",False
"('GLDD', 'OIS')",False
"('FITB', 'MPLX')",False
"('BC', 'CSX')",False
"('BC', 'IP')",False
"('HELE', 'MIK')",False
"('GIS', 'KMB')",False
"('AVEO', 'JUNO')",False
"('REPH', 'AMKR')",False
"('MOH', 'PKOH')",False
"('NAD', 'NEA')",False
"('SRC', 'FRGI')",False
"('BAC', 'WHR')",False
"('IRWD', 'BUFF')",False
"('HON', 'CRM')",False
"('XWAMX', 'MNP')",True
"('XWAMX', 'GFY')",False
"('XWAMX', 'GDO')",False
"('XWAMX', 'CTR')",False
"('XWAMX', 'EMD')",False
"('XWAMX', 'DMO')",False
"('XWAMX', 'IGI')",False
"('XWAMX', 'SBI')",True
"('XWAMX', 'XWMFX')",False
"('XWAMX', 'MTT')",False
"('ATI', 'MPC')",False
"('ATI', 'GE')",False
"('CERC', 'CFRX')",False
"('STRI', 'KODK')",True
"('GLO', 'ERC')",False
"('GLO', 'FSD')",False
"('GLO', 'DHG')",False
"('GLO', 'KST')",False
"('WTFC', 'NEO')",False
"('GLQ', 'ERC')",False
"('GLQ', 'FSD')",False
"('GLQ', 'DHG')",False
"('GLQ', 'KST')",False
"('CAG', 'GPN')",False
"('JRI', 'NIQ')",False
"('JRI', 'JFR')",False
"('JRI', 'QQQX')",False
"('JRI', 'JRO')",False
"('JRI', 'JTD')",False
"('JRI', 'NMZ')",False
"('JRI', 'JLS')",False
"('JRI', 'BXMX')",False
"('JRI', 'NJV')",True
"('JRI', 'NUW')",True
"('JRI', 'JSD')",False
"('JRI', 'NYV')",False
"('JRI', 'JHB')",False
"('DVAX', 'PCRX')",False
"('DVAX', 'PTLA')",False
"('EXPE', 'NFLX')",False
"('CL', 'HUBS')",False
"('CL', 'ADSK')",False
"('TCBI', 'CNK')",False
"('WY', 'GLDD')",False
"('NI', 'ESNC')",False
"('FISV', 'UIS')",False
"('OMC', 'AXTA')",False
"('OMC', 'CABO')",False
"('TPZ', 'NDP')",False
"('TPZ', 'TTP')",False
"('TPZ', 'NTG')",False
"('RCM', 'SPNE')",False
"('WSM', 'FIT')",False
"('CAPL', 'GPRE')",False
"('OC', 'UFS')",False
"('AIMT', 'FPRX')",False
"('TROW', 'UTX')",False
"('HUBS', 'ADSK')",False
"('WSM', 'TIF')",False
"('KLAC', 'CTXS')",False
"('KLAC', 'LOGM')",False
"('DGX', 'URI')",True
"('LPNT', 'RF')",False
"('BMI', 'ASB')",False
"('MON', 'NLSN')",True
"('DRH', 'CG')",False
"('LYB', 'AGFS')",True
"('HUBB', 'PEG')",True
"('WEX', 'BRKS')",False
"('SSTK', 'ANGI')",False
"('NVDA', 'MYOK')",False
"('NVDA', 'GBT')",False
"('LPX', 'FCX')",False
"('VSTM', 'INFI')",False
"('CCL', 'MO')",False
"('SHAK', 'ETSY')",False
"('ALSK', 'HEWA')",False
"('SNSS', 'CCXI')",False
"('MYOK', 'CTMX')",False
"('MYOK', 'ALNY')",False
"('ETFC', 'NI')",False
"('XYL', 'ACCO')",False
"('UNH', 'DGX')",False
"('ACAD', 'CMRX')",False
"('ACAD', 'HALO')",False
"('PRTA', 'CASC')",False
"('PRTA', 'CYCC')",True
"('VVR', 'VMC')",False
"('PSTG', 'PTLA')",False
"('JUNO', 'ZFGN')",False
"('INTX', 'KAI')",False
"('TGNA', 'MMC')",False
"('TGNA', 'ONDK')",False
"('CR', 'DDD')",False
"('PACW', 'FFNW')",False
"('NCLH', 'AMC')",False
"('ZBH', 'R')",False
"('INFI', 'ACOR')",False
"('INFI', 'VRTX')",True
"('INTC', 'ADSK')",False
"('SCYX', 'MNTA')",False
"('SCYX', 'VCEL')",False
"('KHC', 'MCD')",False
"('ECL', 'ZBH')",False
"('SO', 'RF')",False
"('NE', 'OKE')",False
"('CDE', 'CAA')",False
"('ATHX', 'EXEL')",True
"('ATHX', 'SITE')",True
"('CYCC', 'CASC')",False
"('DXCM', 'RGLS')",False
"('GT', 'ESRX')",False
"('GT', 'CBOE')",False
"('LEG', 'HHS')",False
"('PFNX', 'ARNA')",False
"('EIX', 'RIG')",False
"('EIX', 'SYKE')",False
"('NKE', 'DIS')",False
"('SFE', 'EBAY')",False
"('TBPH', 'CORT')",False
"('DNKN', 'G')",False
"('UNM', 'STT')",False
"('HI', 'HY')",False
"('GNC', 'IMGN')",False
"('SGEN', 'CALA')",False
"('PBPB', 'BIG')",False
"('DBD', 'CFX')",True
"('DBD', 'BRC')",False
"('PGR', 'HON')",False
"('SYY', 'ITW')",False
"('ED', 'CVA')",False
"('NUW', 'NIQ')",False
"('NUW', 'JFR')",True
"('NUW', 'QQQX')",True
"('NUW', 'JRO')",False
"('NUW', 'JTD')",True
"('NUW', 'NMZ')",False
"('NUW', 'JLS')",False
"('NUW', 'BXMX')",True
"('NUW', 'NJV')",False
"('NUW', 'JSD')",False
"('NUW', 'NYV')",False
"('NUW', 'JHB')",True
"('M', 'RLJ')",False
"('NI', 'GLW')",False
"('MTST', 'VYCO')",False
"('CVG', 'SWK')",False
"('WTFC', 'SCL')",False
"('TER', 'LOGM')",False
"('QDEL', 'EVOK')",False
"('DOOR', 'FLS')",False
"('UA', 'ANSS')",False
"('UAA', 'ANSS')",False
"('AMAG', 'PODD')",False
"('UFPT', 'STE')",False
"('IRR', 'IGD')",False
"('IRR', 'IAE')",False
"('IRR', 'IDE')",True
"('IRR', 'PPR')",False
"('IRR', 'IID')",False
"('IRR', 'IGA')",False
"('WMB', 'APA')",False
"('ZION', 'MMSI')",False
"('ADBE', 'NVDA')",False
"('HPE', 'FB')",False
"('DLA', 'ZOES')",False
"('PIRS', 'NBRV')",False
"('DLHC', 'SUMR')",False
"('DLHC', 'TLSRP')",False
"('JFR', 'NIQ')",False
"('JFR', 'QQQX')",False
"('JFR', 'JRO')",False
"('JFR', 'JTD')",False
"('JFR', 'NMZ')",False
"('JFR', 'JLS')",False
"('JFR', 'BXMX')",True
"('JFR', 'NJV')",False
"('JFR', 'JSD')",False
"('JFR', 'NYV')",False
"('JFR', 'JHB')",False
"('LUNA', 'INFO')",False
"('LUNA', 'LXU')",False
"('LUNA', 'SIX')",True
"('TG', 'MKL')",False
"('LAZ', 'L')",False
"('AIR', 'JBT')",False
"('AIR', 'FSS')",False
"('CLR', 'CELP')",False
"('CERS', 'JAZZ')",False
"('ENX', 'ETJ')",True
"('ENX', 'EFR')",True
"('ENX', 'ETW')",False
"('ENX', 'EFF')",True
"('ENX', 'NYH')",True
"('ENX', 'EVP')",True
"('ENX', 'MAB')",False
"('ENX', 'MMV')",True
"('ENX', 'EVY')",True
"('ENX', 'EVO')",True
"('ENX', 'ETV')",False
"('ENX', 'EXD')",True
"('ENX', 'EXG')",True
"('ENX', 'ETY')",True
"('ENX', 'EHT')",True
"('ENX', 'EIA')",True
"('ENX', 'EVF')",False
"('ENX', 'EOT')",True
"('ENX', 'EVG')",True
"('ENX', 'EOS')",False
"('SITO', 'EVOL')",False
"('TCO', 'SBUX')",False
"('JCOM', 'IPG')",True
"('JCOM', 'AKAM')",False
"('AFG', 'SIG')",False
"('NTRA', 'CHRS')",False
"('AWF', 'LAUR')",False
"('RH', 'EBAY')",False
"('OIA', 'VMC')",False
"('T', 'FITB')",False
"('EXC', 'COF')",False
"('EXC', 'ALRM')",False
"('FEYE', 'VEEV')",False
"('NBIX', 'AGN')",False
"('NBIX', 'ALGN')",False
"('BG', 'ABC')",False
"('KALU', 'ABM')",False
"('SUMR', 'TLSRP')",False
"('GME', 'APOG')",False
"('AWK', 'TSCO')",False
"('FCN', 'HGV')",True
"('STML', 'ATRA')",False
"('EXR', 'PKG')",False
"('EXEL', 'VRTX')",False
"('VMI', 'WYNN')",False
"('VMI', 'UPS')",False
"('KALU', 'R')",False
"('QHC', 'SGRY')",False
"('SCOR', 'HTGC')",False
"('PXD', 'ALK')",False
"('VMW', 'EBAY')",False
"('LXU', 'INFO')",False
"('LXU', 'SIX')",False
"('ST', 'FLIR')",False
"('MCO', 'HAS')",False
"('BFY', 'MQY')",False
"('BFY', 'EFT')",False
"('NBIX', 'FATE')",False
"('IGD', 'IDE')",False
"('IGD', 'PPR')",False
"('IGD', 'IGA')",False
"('CXH', 'MCN')",False
"('BYM', 'BHV')",False
"('MS', 'VLO')",False
"('UE', 'TJX')",False
"('EOS', 'ETJ')",False
"('EOS', 'EFR')",False
"('EOS', 'ETW')",False
"('EOS', 'EFF')",False
"('EOS', 'NYH')",False
"('EOS', 'EVP')",False
"('EOS', 'MAB')",False
"('EOS', 'MMV')",False
"('EOS', 'EVY')",False
"('EOS', 'EVO')",False
"('EOS', 'ETV')",False
"('EOS', 'EXD')",False
"('EOS', 'EXG')",True
"('EOS', 'ETY')",False
"('EOS', 'EHT')",False
"('EOS', 'EIA')",False
"('EOS', 'EVF')",False
"('EOS', 'EOT')",False
"('EOS', 'EVG')",False
"('PPT', 'PMO')",False
"('PPT', 'PCF')",False
"('PPT', 'PMM')",False
"('UFS', 'MTZ')",False
"('FLIR', 'AMSC')",False
"('TBPH', 'GERN')",False
"('AVP', 'AIG')",False
"('KR', 'KND')",False
"('AC', 'GBL')",True
"('NVR', 'HLI')",False
"('ESND', 'RRGB')",False
"('K', 'ARMK')",False
"('K', 'PHM')",False
"('AT', 'VCV')",False
"('AT', 'VTN')",False
"('AT', 'OIA')",False
"('AT', 'VPV')",False
"('AT', 'VBF')",False
"('AT', 'VMO')",False
"('AT', 'VKQ')",False
"('AT', 'IIM')",False
"('PRSS', 'DTRM')",False
"('PRSS', 'ITI')",False
"('AAWW', 'RSG')",False
"('KO', 'COKE')",False
"('NJV', 'NIQ')",False
"('NJV', 'QQQX')",False
"('NJV', 'JRO')",False
"('NJV', 'JTD')",False
"('NJV', 'NMZ')",False
"('NJV', 'JLS')",False
"('NJV', 'BXMX')",False
"('NJV', 'JSD')",False
"('NJV', 'NYV')",False
"('NJV', 'JHB')",False
"('VCYT', 'BCRX')",True
"('ETN', 'MDT')",False
"('SIX', 'INFO')",False
"('SUP', 'TMHC')",False
"('JAG', 'DYN')",False
"('PNFP', 'RGCO')",False
"('MDT', 'IBM')",False
"('SERV', 'PNW')",False
"('MITT', 'REG')",False
"('MITT', 'PGRE')",False
"('EDGW', 'EML')",False
"('BTZ', 'BAF')",False
"('BPMC', 'FMI')",False
"('BPMC', 'EDIT')",False
"('CERC', 'SCMP')",False
"('KELYA', 'MAS')",False
"('LGF-A', 'HAS')",False
"('LGF-B', 'HAS')",False
"('FSAM', 'PLXP')",False
"('JAZZ', 'TBPH')",True
"('LEA', 'GWR')",False
"('AP', 'FNB')",False
"('GPC', 'CUZ')",True
"('TUP', 'M')",False
"('VLO', 'CUK')",False
"('LIFE', 'EDIT')",False
"('RP', 'MDLY')",False
"('ICE', 'AMCX')",False
"('THC', 'UTX')",False
"('PKI', 'BWA')",False
"('BLW', 'BAF')",True
"('TNH', 'MLM')",False
"('PERY', 'DDR')",False
"('HDS', 'AEP')",False
"('AES', 'HST')",False
"('PRLB', 'SPSC')",False
"('PRLB', 'ATRC')",False
"('ALK', 'ALEX')",False
"('ALK', 'HCOM')",False
"('VRTX', 'ACOR')",False
"('DUK', 'T')",False
"('MSM', 'PBI')",False
"('NSP', 'ECPG')",False
"('ROG', 'KWR')",False
"('ALEX', 'TRNO')",False
"('ALEX', 'DIN')",False
"('CABO', 'CFX')",False
"('RWT', 'FCPT')",True
"('RRC', 'TYL')",False
"('TJX', 'CTSH')",False
"('ODFL', 'LEG')",False
"('CMI', 'KO')",False
"('CMI', 'ETR')",False
"('HDS', 'CTSH')",False
"('KMPR', 'KS')",False
"('ALLY', 'TGNA')",False
"('NTLA', 'CMRX')",False
"('FMI', 'FLDM')",False
"('FMI', 'VCYT')",False
"('TVTY', 'KIRK')",False
"('CB', 'TRU')",False
"('FOSL', 'PIR')",False
"('EXEL', 'SITE')",False
"('LNG', 'RIG')",False
"('LNG', 'NAV')",False
"('MMM', 'UNP')",False
"('NFLX', 'TWOU')",False
"('BCEI', 'ESES')",False
"('JLS', 'NIQ')",False
"('JLS', 'QQQX')",False
"('JLS', 'JRO')",False
"('JLS', 'JTD')",False
"('JLS', 'NMZ')",False
"('JLS', 'BXMX')",False
"('JLS', 'JSD')",False
"('JLS', 'NYV')",False
"('JLS', 'JHB')",False
"('HCA', 'SAIC')",False
"('PCRX', 'RMD')",False
"('DENN', 'WWW')",False
"('WRI', 'SCI')",False
"('KMB', 'REV')",False
"('IP', 'FDX')",False
"('AA', 'C')",False
"('MORN', 'AON')",False
"('MORN', 'HNI')",False
"('IMPV', 'ANET')",False
"('IMPV', 'NOW')",False
"('ENTL', 'ELGX')",False
"('PTLA', 'GBT')",False
"('MTOR', 'BWXT')",False
"('ACTA', 'NTRI')",True
"('KMB', 'FL')",False
"('HSC', 'VEC')",False
"('IT', 'BXP')",False
"('SAM', 'STKL')",False
"('PEP', 'SWK')",False
"('BMY', 'PRGO')",True
"('NNN', 'ITT')",False
"('NNN', 'RF')",False
"('FUL', 'RSG')",False
"('ZIOP', 'HALO')",False
"('LEO', 'DSM')",False
"('LEO', 'DHF')",False
"('MDGL', 'DERM')",False
"('DERM', 'CERC')",False
"('ST', 'GRMN')",False
"('AB', 'LAUR')",False
"('T', 'FLR')",False
"('DST', 'SRCL')",False
"('INCY', 'ALKS')",False
"('UFPI', 'GNTX')",False
"('UNVR', 'TSE')",False
"('IF', 'ICAD')",False
"('AIT', 'HDS')",False
"('LE', 'VNCE')",False
"('ALKS', 'FLXN')",True
"('TSE', 'TMST')",False
"('DKS', 'PHM')",False
"('ARQL', 'VEEV')",False
"('AEP', 'STRL')",False
"('WFC', 'LSXMA')",False
"('WFC', 'LSXMK')",False
"('AMGN', 'RGLS')",False
"('MO', 'STRA')",False
"('AAP', 'KMB')",False
"('KSS', 'HAWK')",False
"('HQY', 'WSM')",False
"('EEFT', 'KSU')",False
"('ADSK', 'KODK')",False
"('NFLX', 'RPD')",False
"('EVP', 'ETJ')",True
"('EVP', 'EFR')",False
"('EVP', 'ETW')",True
"('EVP', 'EFF')",True
"('EVP', 'NYH')",True
"('EVP', 'MAB')",True
"('EVP', 'MMV')",True
"('EVP', 'EVY')",False
"('EVP', 'EVO')",False
"('EVP', 'ETV')",True
"('EVP', 'EXD')",False
"('EVP', 'EXG')",True
"('EVP', 'ETY')",False
"('EVP', 'EHT')",True
"('EVP', 'EIA')",False
"('EVP', 'EVF')",False
"('EVP', 'EOT')",False
"('EVP', 'EVG')",True
"('SPLP', 'LB')",False
"('SPLP', 'AMTD')",False
"('UTHR', 'CNC')",False
"('HZNP', 'MRTX')",False
"('HMSY', 'CRMD')",False
"('HPE', 'JUNO')",False
"('MDT', 'AXP')",False
"('AMAG', 'HZNP')",False
"('ESS', 'PLD')",False
"('FATE', 'SELB')",False
"('MAB', 'ETJ')",False
"('MAB', 'EFR')",False
"('MAB', 'ETW')",False
"('MAB', 'EFF')",False
"('MAB', 'NYH')",False
"('MAB', 'MMV')",False
"('MAB', 'EVY')",False
"('MAB', 'EVO')",False
"('MAB', 'ETV')",False
"('MAB', 'EXD')",False
"('MAB', 'EXG')",False
"('MAB', 'ETY')",False
"('MAB', 'EHT')",False
"('MAB', 'EIA')",False
"('MAB', 'EVF')",False
"('MAB', 'EOT')",False
"('MAB', 'EVG')",False
"('VCYT', 'ALDX')",True
"('TXN', 'MIC')",False
"('TCMD', 'IVTY')",False
"('EQR', 'SCS')",False
"('FMBI', 'RLI')",False
"('TREC', 'KMG')",True
"('ESE', 'ROCK')",False
"('DSM', 'DHF')",True
"('PKG', 'CVG')",False
"('CORT', 'ILMN')",False
"('OMED', 'PCRX')",True
"('WBC', 'FMC')",False
"('AABA', 'INVA')",False
"('DLB', 'PCG')",False
"('BXMX', 'NIQ')",False
"('BXMX', 'QQQX')",False
"('BXMX', 'JRO')",False
"('BXMX', 'JTD')",False
"('BXMX', 'NMZ')",False
"('BXMX', 'JSD')",False
"('BXMX', 'NYV')",False
"('BXMX', 'JHB')",False
"('HPE', 'DXC')",False
"('NC', 'LDOS')",False
"('PLD', 'MAS')",False
"('PLD', 'AON')",False
"('PLD', 'FUL')",False
"('ATRA', 'RARE')",False
"('MMM', 'HRI')",False
"('PPG', 'COP')",False
"('PPG', 'UTX')",False
"('DNR', 'HOS')",False
"('LBY', 'TLRD')",False
"('IPG', 'AKAM')",True
"('PIR', 'PLAY')",False
"('WHR', 'JNJ')",False
"('CACI', 'CAA')",False
"('OXY', 'WMB')",False
"('AMBC', 'MET')",False
"('AMBC', 'DXC')",False
"('SHW', 'OC')",False
"('RF', 'ITT')",False
"('WDC', 'ROST')",False
"('BIIB', 'VSTM')",False
"('BIIB', 'NAVB')",False
"('NIQ', 'QQQX')",False
"('NIQ', 'JRO')",False
"('NIQ', 'JTD')",False
"('NIQ', 'NMZ')",True
"('NIQ', 'JSD')",False
"('NIQ', 'NYV')",False
"('NIQ', 'JHB')",False
"('PGEM', 'AMNB')",False
"('WBS', 'BCOR')",False
"('ILMN', 'BIIB')",False
"('ILMN', 'NTLA')",False
"('COP', 'UTX')",False
"('ETN', 'POL')",False
"('NFG', 'JAG')",False
"('QQQX', 'JRO')",False
"('QQQX', 'JTD')",False
"('QQQX', 'NMZ')",False
"('QQQX', 'JSD')",False
"('QQQX', 'NYV')",False
"('QQQX', 'JHB')",False
"('VRNT', 'NTCT')",False
"('VAC', 'NVR')",False
"('AMD', 'IDXX')",False
"('ITW', 'CAG')",False
"('IP', 'CSX')",False
"('YELP', 'XOXO')",False
"('NYT', 'GRUB')",False
"('CI', 'GIS')",False
"('LNG', 'HP')",False
"('EIX', 'SEAS')",False
"('EIX', 'EHTH')",False
"('COWN', 'SGMS')",False
"('VCYT', 'FLDM')",False
"('UAL', 'AL')",False
"('LOW', 'PG')",False
"('LRN', 'HPQ')",False
"('KAMN', 'CR')",False
"('ACOR', 'KPTI')",False
"('CRM', 'HAS')",False
"('NEWT', 'WLKR')",False
"('LOW', 'AL')",False
"('NLSN', 'PFE')",False
"('G', 'EXPO')",False
"('POST', 'CBSH')",False
"('NI', 'AON')",False
"('ELF', 'WSM')",False
"('CMRX', 'ADVM')",False
"('DYN', 'PWR')",False
"('VKI', 'VMC')",False
"('GERN', 'SCMP')",False
"('PPR', 'IAE')",False
"('PPR', 'IDE')",False
"('PPR', 'IID')",False
"('PPR', 'IGA')",False
"('GGO', 'GAB')",False
"('GGO', 'BCV')",False
"('GGO', 'GCV')",False
"('GGO', 'GGT')",False
"('GGO', 'GLU')",False
"('GGO', 'GRX')",False
"('KIN', 'PLXP')",False
"('PJT', 'LB')",False
"('BRKS', 'LKQ')",False
"('ECYT', 'AMAG')",False
"('KMT', 'LW')",False
"('VTA', 'VMC')",False
"('AFL', 'SNV')",False
"('AFL', 'FLO')",False
"('CHTR', 'ADTN')",False
"('DVAX', 'AGTC')",False
"('B', 'EXPR')",False
"('CC', 'ON')",False
"('XYL', 'SEE')",False
"('IMGN', 'JUNO')",False
"('THRM', 'BWA')",False
"('VEEV', 'SELB')",False
"('T', 'TDW')",False
"('KMF', 'TYG')",False
"('MXIM', 'PDFS')",False
"('MKSI', 'TER')",False
"('HPQ', 'JWN')",False
"('NPO', 'OGE')",False
"('ITW', 'GWW')",False
"('SGMS', 'GLPI')",False
"('WRB', 'COWN')",False
"('LUNA', 'RGCO')",False
"('GLV', 'ERC')",True
"('GLV', 'FSD')",False
"('GLV', 'DHG')",False
"('GLV', 'KST')",False
"('WEN', 'PNR')",False
"('WEN', 'BK')",False
"('CALA', 'PTLA')",False
"('ANET', 'NOW')",False
"('MLSS', 'JMDA')",False
"('IID', 'IDE')",False
"('IID', 'IGA')",False
"('SGEN', 'IDRA')",False
"('SRPT', 'CYTK')",False
"('MO', 'CUK')",False
"('BCV', 'GAB')",False
"('BCV', 'GCV')",False
"('BCV', 'GGT')",True
"('BCV', 'GLU')",True
"('BCV', 'GRX')",True
"('MAT', 'ADBE')",False
"('PATK', 'IESC')",False
"('PNC', 'AKAM')",False
"('AVP', 'SHW')",False
"('AVP', 'KR')",False
"('SEAS', 'KOS')",False
"('BAC', 'FSLR')",False
"('GNCA', 'VNDA')",False
"('GNCA', 'EPZM')",False
"('GNCA', 'MDGL')",False
"('ARMK', 'BMTC')",False
"('EOT', 'ETJ')",True
"('EOT', 'EFR')",False
"('EOT', 'ETW')",False
"('EOT', 'EFF')",False
"('EOT', 'NYH')",False
"('EOT', 'MMV')",False
"('EOT', 'EVY')",False
"('EOT', 'EVO')",False
"('EOT', 'ETV')",False
"('EOT', 'EXD')",False
"('EOT', 'EXG')",False
"('EOT', 'ETY')",False
"('EOT', 'EHT')",False
"('EOT', 'EIA')",False
"('EOT', 'EVF')",False
"('EOT', 'EVG')",False
"('RWLK', 'RGEN')",False
"('NOC', 'GCI')",False
"('TRIP', 'CHTR')",False
"('CI', 'GPN')",False
"('PRGX', 'GEC')",False
"('GVA', 'GCO')",False
"('NRG', 'UEC')",False
"('NRG', 'TWO')",False
"('IIF', 'KF')",False
"('IIF', 'TDF')",False
"('IIF', 'TWN')",False
"('IIF', 'IF')",False
"('IIF', 'ABE')",False
"('IPXL', 'REPH')",False
"('AWK', 'WPX')",False
"('CAG', 'BRX')",False
"('STAY', 'OSG')",False
"('ALNY', 'REGN')",False
"('PXD', 'LEG')",False
"('TGT', 'DENN')",False
"('UAL', 'HAS')",False
"('WTFC', 'FR')",False
"('TSCO', 'BIG')",False
"('BA', 'AXP')",False
"('BA', 'JNJ')",False
"('CHMA', 'CTMX')",False
"('IFF', 'BG')",False
"('VPV', 'VMC')",False
"('ALEX', 'FHB')",False
"('CASC', 'BMRN')",False
"('WYNN', 'UPS')",False
"('INT', 'FITB')",False
"('IDCC', 'SP')",False
"('GEL', 'SRE')",False
"('WEN', 'SYY')",False
"('DFS', 'MANT')",False
"('DFS', 'MAR')",True
"('ALRM', 'COF')",False
"('OXY', 'PSA')",True
"('OSUR', 'FULT')",False
"('GT', 'PZZA')",False
"('AR', 'ZAYO')",False
"('JBT', 'FSS')",False
"('RNET', 'HRI')",False
"('RNET', 'TCBI')",False
"('BWA', 'HMHC')",False
"('SCHW', 'HAWK')",False
"('USCR', 'GNK')",False
"('CPT', 'SF')",False
"('CPT', 'MOS')",False
"('HAS', 'OMC')",False
"('FMI', 'EDIT')",False
"('SWK', 'HOV')",False
"('PEG', 'KAMN')",False
"('SWK', 'SIG')",False
"('SWK', 'CIT')",False
"('FLR', 'HAL')",False
"('FLR', 'TJX')",False
"('HPQ', 'IP')",False
"('MMC', 'ONDK')",False
"('LTC', 'PACW')",False
"('TWTR', 'WGL')",False
"('VCYT', 'GERN')",True
"('CPN', 'AAL')",False
"('QTNA', 'NVDA')",False
"('SEAS', 'DENN')",False
"('MNTA', 'AMAG')",False
"('DO', 'GE')",False
"('IOTS', 'DECK')",False
"('INTC', 'PYPL')",False
"('FDX', 'IFF')",False
"('AXTA', 'CABO')",False
"('BURL', 'BLMN')",False
"('BURL', 'CHS')",False
"('GOLF', 'AYI')",False
"('HCA', 'CVS')",False
"('PODD', 'AMRN')",False
"('PODD', 'SGMO')",False
"('BIIB', 'SRE')",False
"('VTR', 'IRM')",False
"('AVA', 'WY')",False
"('MGM', 'KRC')",False
"('OPK', 'VBIV')",False
"('BDC', 'SWKS')",False
"('HSII', 'ATSG')",False
"('BDN', 'ATI')",False
"('AIR', 'OHI')",False
"('LB', 'BSX')",False
"('INFO', 'WBC')",False
"('INFO', 'AIZ')",False
"('UNH', 'FISV')",False
"('ALL', 'SXC')",False
"('ALL', 'NTRS')",False
"('CDNS', 'FNGN')",False
"('CDNS', 'EXPO')",False
"('KND', 'AHT')",False
"('C', 'GE')",False
"('SPSC', 'ATRC')",False
"('IRM', 'DVA')",False
"('GEVO', 'DAR')",False
"('HZNP', 'VNDA')",False
"('THG', 'UNM')",False
"('SYY', 'ZBH')",False
"('NWN', 'RSYS')",False
"('ZAYO', 'ARW')",False
"('IPG', 'AIG')",False
"('HLT', 'PK')",False
"('HAL', 'TJX')",False
"('ALSN', 'APOG')",False
"('CL', 'PK')",False
"('CL', 'ARMK')",False
"('MKL', 'DLTR')",False
"('VLO', 'SO')",False
"('BOH', 'FNGN')",False
"('PHM', 'ICFI')",False
"('PHM', 'MET')",False
"('AT', 'RPXC')",True
"('NJR', 'CAFD')",False
"('REG', 'CVEO')",False
"('TTP', 'NDP')",False
"('TTP', 'NTG')",False
"('SNV', 'EE')",False
